customer_id,tenure_months,monthly_charges,contract_type,support_calls,payment_method,international_plan,churned
C104039,27,94.29,two-year,1,electronic_check,no,0
C104040,24,109.23,two-year,2,bank_transfer,no,0
C104041,47,44.67,month-to-month,2,electronic_check,no,1
C104042,54,112.3,month-to-month,1,electronic_check,no,1
C104043,8,71.8,two-year,1,credit_card,no,0
C104044,30,45.88,month-to-month,3,credit_card,yes,1
C104045,1,104.58,one-year,2,electronic_check,no,1
C104046,33,23.55,one-year,0,credit_card,no,0
C104047,18,75.95,month-to-month,1,bank_transfer,yes,1
C104048,24,92.16,month-to-month,2,bank_transfer,no,1
C104049,33,48.0,one-year,1,electronic_check,no,1
C104050,23,106.35,month-to-month,0,electronic_check,no,1
C104051,28,44.03,two-year,1,credit_card,no,0
C104052,55,103.99,one-year,4,credit_card,yes,1
C104053,58,27.85,month-to-month,2,credit_card,no,0
C104054,1,35.99,one-year,0,electronic_check,no,0
C104055,27,58.1,month-to-month,2,bank_transfer,no,1
C104056,61,105.41,month-to-month,1,bank_transfer,no,1
C104057,38,,two-year,1,bank_transfer,no,0
C104058,15,107.54,one-year,2,electronic_check,no,1
C104059,43,42.97,one-year,4,credit_card,no,1
C104060,11,65.25,two-year,4,bank_transfer,no,1
C104061,2,55.27,month-to-month,1,credit_card,no,1
C104062,45,,month-to-month,1,bank_transfer,yes,1
C104063,37,114.43,month-to-month,1,bank_transfer,no,0
C104064,54,63.82,month-to-month,2,electronic_check,no,1
C104065,25,89.03,month-to-month,1,electronic_check,no,1
C104066,61,77.53,month-to-month,0,electronic_check,yes,0
C104067,30,70.17,one-year,1,credit_card,yes,1
C104068,53,81.66,month-to-month,1,electronic_check,no,1
C104069,8,109.83,one-year,1,credit_card,no,1
C104070,7,89.93,two-year,3,bank_transfer,no,1
C104071,56,73.25,two-year,0,bank_transfer,no,0
C104072,60,84.52,month-to-month,1,credit_card,no,0
C104073,67,80.64,two-year,0,electronic_check,no,0
C104074,24,63.31,two-year,2,electronic_check,yes,0
C104075,2,82.48,month-to-month,1,bank_transfer,no,1
C104076,70,64.36,month-to-month,2,bank_transfer,no,0
C104077,43,95.76,month-to-month,0,electronic_check,yes,0
C104078,18,116.89,one-year,3,bank_transfer,yes,1
C104079,55,115.99,one-year,3,credit_card,no,1
C104080,65,102.07,month-to-month,3,bank_transfer,no,1
C104081,21,80.18,one-year,2,bank_transfer,no,1
C104082,55,94.93,month-to-month,1,credit_card,no,0
C104083,56,37.8,month-to-month,2,electronic_check,no,0
C104084,36,67.9,two-year,2,electronic_check,no,0
C104085,45,45.73,two-year,1,bank_transfer,no,0
C104086,20,20.35,one-year,2,electronic_check,yes,1
C104087,66,116.67,month-to-month,2,bank_transfer,no,1
C104088,70,106.38,month-to-month,1,bank_transfer,no,0
C104089,70,71.37,month-to-month,0,electronic_check,yes,0
C104090,53,45.42,month-to-month,1,bank_transfer,no,0
C104091,4,,month-to-month,4,bank_transfer,no,1
C104092,27,63.48,two-year,4,electronic_check,no,1
C104093,32,100.33,one-year,1,credit_card,no,0
C104094,69,119.95,month-to-month,1,credit_card,no,0
C104095,39,54.91,month-to-month,1,credit_card,no,1
C104096,39,44.44,month-to-month,2,credit_card,no,1
C104097,11,46.74,month-to-month,3,electronic_check,no,1
C104098,57,29.33,one-year,1,bank_transfer,no,0
C104099,24,59.4,month-to-month,5,electronic_check,yes,1
C104100,7,21.74,two-year,3,bank_transfer,no,1
C104101,71,31.44,month-to-month,0,credit_card,yes,0
C104102,14,47.17,month-to-month,0,credit_card,yes,0
C104103,2,35.99,two-year,2,bank_transfer,no,1
C104104,6,93.22,month-to-month,2,credit_card,yes,1
C104105,33,30.56,month-to-month,0,bank_transfer,yes,0
C104106,8,106.6,one-year,1,bank_transfer,yes,1
C104107,60,42.11,month-to-month,0,credit_card,no,0
C104108,37,30.86,month-to-month,2,bank_transfer,yes,0
C104109,23,21.01,month-to-month,0,electronic_check,no,0
C104110,1,91.52,month-to-month,2,electronic_check,no,1
C104111,35,45.66,month-to-month,1,bank_transfer,no,0
C104112,11,70.95,month-to-month,0,credit_card,no,1
C104113,70,31.16,one-year,0,electronic_check,no,0
C104114,21,118.53,two-year,1,bank_transfer,no,0
C104115,34,32.54,month-to-month,1,electronic_check,no,0
C104116,2,61.19,month-to-month,2,credit_card,no,1
C104117,10,105.16,month-to-month,2,credit_card,no,1
C104118,15,44.49,month-to-month,1,credit_card,no,1
C104119,4,46.7,month-to-month,1,electronic_check,no,1
C104120,52,100.85,one-year,2,electronic_check,no,0
C104121,68,47.33,month-to-month,1,electronic_check,no,0
C104122,70,,month-to-month,0,bank_transfer,yes,0
C104123,19,62.79,one-year,0,credit_card,no,0
C104124,57,21.25,two-year,1,credit_card,no,0
C104125,36,110.98,month-to-month,3,credit_card,no,1
C104126,4,84.18,month-to-month,0,credit_card,no,1
C104127,7,78.3,two-year,2,electronic_check,no,0
C104128,39,40.16,month-to-month,0,electronic_check,yes,0
C104129,31,89.99,one-year,3,electronic_check,no,1
C104130,1,87.73,one-year,1,electronic_check,no,1
C104131,67,26.05,month-to-month,0,electronic_check,no,0
C104132,52,108.08,month-to-month,1,credit_card,no,0
C104133,36,77.94,month-to-month,0,credit_card,no,0
C104134,71,99.25,month-to-month,0,credit_card,no,0
C104135,69,46.29,month-to-month,0,electronic_check,no,0
C104136,70,32.2,one-year,2,electronic_check,no,0
C104137,19,90.24,one-year,2,electronic_check,no,1
C104138,63,99.39,two-year,6,bank_transfer,no,1
C104139,36,58.6,two-year,1,credit_card,no,0
C104140,52,22.37,one-year,2,bank_transfer,no,0
C104141,62,101.83,month-to-month,0,credit_card,no,0
C104142,12,40.61,month-to-month,1,credit_card,no,1
C104143,32,53.9,one-year,1,bank_transfer,no,0
C104144,10,82.82,one-year,2,credit_card,no,0
C104145,20,30.0,month-to-month,1,electronic_check,no,1
C104146,30,27.2,one-year,2,electronic_check,no,0
C104147,61,22.57,month-to-month,2,credit_card,no,0
C104148,62,111.66,month-to-month,1,credit_card,no,0
C104149,28,51.14,two-year,0,electronic_check,yes,0
C104150,24,86.07,month-to-month,6,credit_card,no,1
C104151,38,118.92,month-to-month,0,credit_card,no,1
C104152,65,86.95,one-year,1,electronic_check,no,0
C104153,70,72.51,one-year,1,electronic_check,no,0
C104154,17,72.09,month-to-month,1,bank_transfer,yes,0
C104155,14,57.69,one-year,2,credit_card,no,1
C104156,51,79.98,month-to-month,4,electronic_check,no,1
C104157,22,115.88,one-year,1,electronic_check,no,1
C104158,15,98.8,month-to-month,0,bank_transfer,no,1
C104159,3,62.42,two-year,3,bank_transfer,no,1
C104160,29,53.24,one-year,1,bank_transfer,no,0
C104161,28,108.35,month-to-month,0,bank_transfer,yes,1
C104162,40,33.58,month-to-month,2,bank_transfer,no,0
C104163,15,104.96,month-to-month,1,electronic_check,no,1
C104164,51,45.51,one-year,2,credit_card,no,0
C104165,49,91.56,one-year,3,credit_card,no,0
C104166,33,100.62,one-year,1,credit_card,yes,0
C104167,13,67.7,two-year,0,credit_card,no,0
C104168,36,39.23,month-to-month,2,bank_transfer,no,1
C104169,48,104.48,one-year,2,credit_card,no,0
C104170,27,56.75,month-to-month,0,credit_card,no,0
C104171,19,52.07,one-year,1,bank_transfer,no,0
C104172,36,71.0,month-to-month,2,electronic_check,no,1
C104173,26,63.51,one-year,1,electronic_check,no,1
C104174,29,88.31,month-to-month,1,credit_card,yes,1
C104175,25,33.72,month-to-month,3,credit_card,no,1
C104176,22,63.57,month-to-month,2,electronic_check,no,0
C104177,51,109.17,two-year,4,electronic_check,no,0
C104178,33,23.61,month-to-month,2,electronic_check,yes,1
C104179,34,65.73,month-to-month,0,bank_transfer,no,0
C104180,47,86.05,month-to-month,2,credit_card,yes,1
C104181,26,108.77,month-to-month,2,electronic_check,no,1
C104182,8,79.38,two-year,2,credit_card,no,0
C104183,61,102.45,two-year,0,bank_transfer,no,0
C104184,4,42.27,two-year,3,bank_transfer,no,0
C104185,41,55.28,two-year,1,electronic_check,no,0
C104186,19,114.21,month-to-month,4,bank_transfer,no,1
C104187,16,,month-to-month,1,bank_transfer,no,1
C104188,3,75.8,one-year,1,bank_transfer,no,1
C104189,64,67.55,one-year,0,electronic_check,no,0
C104190,31,65.11,month-to-month,3,electronic_check,no,1
C104191,25,25.88,one-year,1,bank_transfer,no,0
C104192,53,109.24,month-to-month,1,credit_card,no,1
C104193,3,101.81,month-to-month,1,bank_transfer,no,1
C104194,41,65.63,month-to-month,2,bank_transfer,no,1
C104195,36,47.94,two-year,1,electronic_check,no,0
C104196,40,54.29,one-year,0,electronic_check,no,0
C104197,9,32.32,month-to-month,3,bank_transfer,no,1
C104198,68,92.18,two-year,1,electronic_check,no,0
C104199,17,75.67,two-year,0,credit_card,no,0
C104200,49,43.41,month-to-month,0,bank_transfer,no,0
C104201,54,82.3,one-year,0,bank_transfer,no,0
C104202,25,117.92,month-to-month,1,electronic_check,no,1
C104203,10,32.24,month-to-month,2,electronic_check,no,1
C104204,22,65.85,month-to-month,2,electronic_check,no,1
C104205,58,69.42,month-to-month,1,electronic_check,no,0
C104206,65,36.68,month-to-month,2,electronic_check,no,0
C104207,67,73.16,month-to-month,2,credit_card,yes,1
C104208,17,80.6,month-to-month,1,credit_card,no,1
C104209,44,35.73,one-year,1,electronic_check,no,0
C104210,11,35.47,one-year,4,bank_transfer,no,1
C104211,51,105.63,month-to-month,2,bank_transfer,no,0
C104212,30,51.14,month-to-month,0,bank_transfer,no,0
C104213,51,83.03,month-to-month,0,credit_card,no,0
C104214,49,82.68,two-year,2,credit_card,no,0
C104215,71,103.92,two-year,2,credit_card,no,0
C104216,35,93.99,month-to-month,2,bank_transfer,yes,1
C104217,25,104.06,one-year,1,credit_card,yes,1
C104218,38,82.52,one-year,5,credit_card,no,1
C104219,12,64.95,two-year,1,electronic_check,no,0
C104220,8,,month-to-month,1,electronic_check,no,1
C104221,37,57.9,month-to-month,1,credit_card,no,1
C104222,59,61.84,one-year,1,electronic_check,no,0
C104223,38,32.93,month-to-month,1,credit_card,no,1
C104224,56,62.4,month-to-month,1,bank_transfer,no,0
C104225,13,58.94,month-to-month,2,bank_transfer,no,1
C104226,32,23.46,month-to-month,4,bank_transfer,no,1
C104227,44,47.51,one-year,3,electronic_check,no,1
C104228,25,95.19,one-year,1,credit_card,no,0
C104229,2,77.79,month-to-month,2,bank_transfer,no,1
C104230,6,100.62,two-year,0,credit_card,no,1
C104231,66,74.27,month-to-month,3,bank_transfer,no,0
C104232,43,105.41,two-year,1,credit_card,no,0
C104233,19,99.61,month-to-month,1,electronic_check,no,1
C104234,19,29.83,two-year,0,credit_card,no,0
C104235,3,117.7,two-year,1,credit_card,yes,1
C104236,68,21.47,two-year,1,credit_card,no,0
C104237,8,79.68,two-year,2,electronic_check,no,1
C104238,54,99.25,month-to-month,3,credit_card,no,1
C104239,18,53.19,one-year,4,credit_card,no,1
C104240,24,79.86,one-year,1,bank_transfer,no,0
C104241,20,56.21,month-to-month,2,credit_card,no,1
C104242,59,26.06,two-year,3,bank_transfer,yes,0
C104243,3,20.85,month-to-month,1,bank_transfer,no,1
C104244,26,29.49,month-to-month,1,bank_transfer,no,1
C104245,20,29.84,two-year,1,credit_card,no,0
C104246,20,81.09,month-to-month,2,credit_card,no,1
C104247,14,72.59,month-to-month,0,credit_card,no,1
C104248,65,65.55,month-to-month,3,electronic_check,no,1
C104249,27,89.19,one-year,0,electronic_check,no,0
C104250,30,21.68,two-year,5,credit_card,no,0
C104251,28,47.1,month-to-month,2,bank_transfer,yes,1
C104252,70,97.74,one-year,4,electronic_check,no,0
C104253,25,111.0,one-year,2,credit_card,no,1
C104254,25,63.83,one-year,1,credit_card,no,1
C104255,24,28.15,one-year,3,bank_transfer,no,0
C104256,24,99.87,two-year,2,bank_transfer,no,0
C104257,7,108.52,month-to-month,1,electronic_check,no,1
C104258,43,61.37,month-to-month,0,bank_transfer,no,0
C104259,2,44.34,one-year,0,electronic_check,no,1
C104260,17,24.4,month-to-month,2,credit_card,no,1
C104261,15,79.11,month-to-month,1,credit_card,no,1
C104262,21,110.99,month-to-month,4,bank_transfer,yes,1
C104263,54,87.79,month-to-month,3,electronic_check,no,1
C104264,43,51.72,two-year,2,credit_card,no,0
C104265,71,84.29,month-to-month,1,electronic_check,no,0
C104266,25,103.21,one-year,0,electronic_check,no,0
C104267,66,,one-year,0,bank_transfer,yes,0
C104268,4,101.97,month-to-month,0,electronic_check,no,1
C104269,36,59.19,month-to-month,1,credit_card,no,1
C104270,57,54.85,month-to-month,2,electronic_check,no,1
C104271,38,78.3,month-to-month,1,bank_transfer,no,0
C104272,67,66.47,month-to-month,2,credit_card,yes,0
C104273,23,117.71,one-year,2,credit_card,yes,1
C104274,3,71.64,month-to-month,2,electronic_check,no,1
C104275,55,,month-to-month,0,electronic_check,no,0
C104276,5,59.49,month-to-month,4,electronic_check,no,1
C104277,55,74.79,month-to-month,0,electronic_check,no,1
C104278,53,55.49,month-to-month,1,credit_card,no,0
C104279,60,92.29,two-year,3,credit_card,no,0
C104280,35,58.07,month-to-month,1,bank_transfer,no,1
C104281,64,58.41,month-to-month,1,credit_card,no,0
C104282,13,81.7,one-year,1,bank_transfer,no,0
C104283,31,26.08,one-year,2,electronic_check,no,1
C104284,9,85.54,one-year,1,electronic_check,no,1
C104285,55,70.5,month-to-month,0,bank_transfer,no,0
C104286,51,65.3,one-year,1,electronic_check,no,0
C104287,58,91.93,month-to-month,3,bank_transfer,yes,1
C104288,55,95.83,one-year,2,bank_transfer,no,0
C104289,22,104.63,month-to-month,3,electronic_check,no,1
C104290,5,57.48,one-year,2,bank_transfer,no,0
C104291,66,52.7,one-year,1,credit_card,no,0
C104292,35,91.43,one-year,1,credit_card,no,0
C104293,7,78.18,month-to-month,1,bank_transfer,no,1
C104294,66,83.18,one-year,0,bank_transfer,no,0
C104295,71,75.55,one-year,0,electronic_check,no,0
C104296,32,97.27,month-to-month,0,credit_card,yes,0
C104297,55,39.0,month-to-month,1,credit_card,no,0
C104298,3,75.57,month-to-month,2,credit_card,no,1
C104299,7,35.81,month-to-month,1,credit_card,no,0
C104300,20,60.73,one-year,6,electronic_check,yes,1
C104301,47,86.4,month-to-month,1,electronic_check,yes,0
C104302,10,69.31,one-year,0,bank_transfer,yes,1
C104303,3,57.96,one-year,1,credit_card,no,0
C104304,48,,one-year,2,electronic_check,no,0
C104305,55,97.28,one-year,2,credit_card,no,0
C104306,53,72.63,one-year,3,credit_card,yes,0
C104307,57,115.01,month-to-month,0,bank_transfer,no,0
C104308,58,62.44,month-to-month,1,electronic_check,no,0
C104309,43,98.81,two-year,1,electronic_check,no,0
C104310,37,36.79,two-year,2,bank_transfer,yes,0
C104311,61,48.58,month-to-month,0,bank_transfer,no,0
C104312,25,53.81,two-year,1,credit_card,no,0
C104313,7,30.58,two-year,1,credit_card,no,0
C104314,54,70.18,month-to-month,2,electronic_check,no,1
C104315,20,39.23,one-year,1,bank_transfer,no,0
C104316,70,83.42,one-year,1,electronic_check,no,0
C104317,30,39.01,month-to-month,2,bank_transfer,no,0
C104318,61,32.35,month-to-month,2,electronic_check,no,0
C104319,4,116.91,month-to-month,4,electronic_check,yes,1
C104320,47,85.82,one-year,1,bank_transfer,yes,0
C104321,32,113.65,month-to-month,0,electronic_check,no,1
C104322,33,68.99,one-year,1,electronic_check,no,0
C104323,19,23.34,one-year,1,credit_card,no,0
C104324,69,77.44,one-year,0,credit_card,no,0
C104325,28,75.83,month-to-month,3,electronic_check,no,1
C104326,61,21.5,month-to-month,0,credit_card,no,0
C104327,31,106.12,month-to-month,0,electronic_check,no,1
C104328,4,82.0,month-to-month,1,bank_transfer,no,1
C104329,63,94.47,month-to-month,1,electronic_check,no,1
C104330,14,69.39,month-to-month,3,credit_card,no,1
C104331,20,81.84,month-to-month,0,bank_transfer,no,1
C104332,62,45.75,one-year,1,bank_transfer,no,0
C104333,64,117.38,month-to-month,1,credit_card,no,0
C104334,66,60.07,month-to-month,2,bank_transfer,no,0
C104335,31,36.23,two-year,0,bank_transfer,no,0
C104336,54,,month-to-month,1,bank_transfer,no,0
C104337,24,83.62,two-year,2,bank_transfer,no,1
C104338,53,118.34,one-year,1,credit_card,no,1
C104339,36,109.58,month-to-month,0,bank_transfer,no,0
C104340,4,90.21,two-year,1,credit_card,no,0
C104341,30,,two-year,1,credit_card,yes,0
C104342,34,92.28,one-year,1,credit_card,no,0
C104343,19,53.93,month-to-month,3,credit_card,no,1
C104344,27,80.12,month-to-month,3,credit_card,no,1
C104345,36,27.98,month-to-month,3,credit_card,no,1
C104346,4,42.17,one-year,3,electronic_check,no,1
C104347,11,61.75,month-to-month,0,credit_card,no,1
C104348,55,40.18,month-to-month,0,bank_transfer,no,0
C104349,25,115.35,month-to-month,0,credit_card,no,1
C104350,44,119.56,month-to-month,2,bank_transfer,no,1
C104351,41,57.09,month-to-month,3,credit_card,no,0
C104352,40,90.92,month-to-month,1,credit_card,yes,1
C104353,30,60.78,two-year,2,credit_card,no,0
C104354,35,33.95,month-to-month,2,bank_transfer,no,0
C104355,59,53.69,month-to-month,1,credit_card,no,0
C104356,69,43.34,month-to-month,0,bank_transfer,yes,0
C104357,19,52.81,month-to-month,1,electronic_check,no,1
C104358,48,41.5,one-year,2,bank_transfer,no,0
C104359,69,31.23,month-to-month,1,bank_transfer,no,0
C104360,1,41.74,two-year,3,electronic_check,no,1
C104361,56,110.58,two-year,1,bank_transfer,no,0
C104362,36,28.52,two-year,4,credit_card,no,1
C104363,69,52.48,two-year,0,electronic_check,no,0
C104364,42,72.84,month-to-month,0,bank_transfer,no,1
C104365,60,55.45,one-year,1,bank_transfer,no,0
C104366,12,71.76,month-to-month,2,bank_transfer,no,1
C104367,11,24.34,one-year,1,credit_card,no,0
C104368,66,84.86,month-to-month,3,bank_transfer,no,1
C104369,38,76.35,month-to-month,2,bank_transfer,no,1
C104370,40,88.1,month-to-month,3,bank_transfer,no,1
C104371,13,76.73,one-year,2,credit_card,no,1
C104372,17,63.79,one-year,0,credit_card,no,0
C104373,59,55.01,month-to-month,3,bank_transfer,no,0
C104374,22,42.64,month-to-month,4,bank_transfer,no,1
C104375,42,70.01,month-to-month,2,credit_card,no,1
C104376,23,22.61,one-year,0,credit_card,yes,1
C104377,19,52.82,month-to-month,1,bank_transfer,no,0
C104378,12,87.79,month-to-month,3,credit_card,yes,1
C104379,67,30.87,one-year,1,credit_card,no,0
C104380,67,26.29,one-year,1,bank_transfer,no,0
C104381,9,85.22,two-year,2,credit_card,no,0
C104382,26,59.78,one-year,1,bank_transfer,no,0
C104383,41,100.18,two-year,0,electronic_check,no,0
C104384,28,113.73,month-to-month,1,credit_card,no,1
C104385,52,115.7,month-to-month,0,credit_card,no,0
C104386,19,62.56,two-year,4,credit_card,no,0
C104387,5,46.43,month-to-month,2,bank_transfer,no,1
C104388,24,80.86,one-year,1,bank_transfer,yes,0
C104389,43,82.82,month-to-month,0,credit_card,yes,1
C104390,13,82.23,month-to-month,1,bank_transfer,no,1
C104391,58,52.18,month-to-month,1,electronic_check,no,1
C104392,1,26.38,one-year,1,electronic_check,no,1
C104393,5,41.0,one-year,1,bank_transfer,no,0
C104394,37,35.44,month-to-month,2,bank_transfer,no,1
C104395,37,32.39,month-to-month,0,electronic_check,no,1
C104396,21,112.63,month-to-month,2,electronic_check,no,1
C104397,19,21.38,month-to-month,2,bank_transfer,no,1
C104398,5,80.19,month-to-month,3,bank_transfer,yes,1
C104399,48,114.75,two-year,1,electronic_check,no,1
C104400,27,56.01,month-to-month,0,electronic_check,no,0
C104401,9,72.71,month-to-month,1,credit_card,yes,1
C104402,29,89.58,month-to-month,3,bank_transfer,no,1
C104403,67,51.72,month-to-month,4,electronic_check,no,1
C104404,19,67.77,month-to-month,3,bank_transfer,no,1
C104405,64,101.71,one-year,0,bank_transfer,no,0
C104406,19,94.54,one-year,1,bank_transfer,no,1
C104407,14,100.84,two-year,2,bank_transfer,no,1
C104408,19,118.73,month-to-month,0,electronic_check,no,1
C104409,23,57.03,one-year,1,electronic_check,no,1
C104410,9,94.71,two-year,3,electronic_check,no,1
C104411,42,80.28,two-year,1,electronic_check,no,0
C104412,24,86.66,two-year,1,electronic_check,no,0
C104413,51,93.99,month-to-month,2,electronic_check,no,1
C104414,35,94.97,two-year,2,electronic_check,no,1
C104415,32,108.57,two-year,1,credit_card,yes,0
C104416,34,54.93,one-year,2,electronic_check,no,0
C104417,12,85.35,one-year,1,bank_transfer,no,0
C104418,51,48.03,two-year,3,electronic_check,no,0
C104419,8,79.46,month-to-month,0,credit_card,no,1
C104420,52,95.12,one-year,2,credit_card,no,0
C104421,71,99.1,one-year,4,bank_transfer,no,0
C104422,55,62.01,one-year,0,bank_transfer,no,0
C104423,33,70.87,one-year,3,bank_transfer,no,1
C104424,23,53.38,month-to-month,1,credit_card,no,1
C104425,62,36.9,month-to-month,0,credit_card,no,0
C104426,19,46.05,month-to-month,4,electronic_check,no,1
C104427,35,111.21,one-year,0,credit_card,no,1
C104428,55,50.9,one-year,0,credit_card,no,0
C104429,66,117.48,two-year,0,electronic_check,no,0
C104430,66,44.15,one-year,1,electronic_check,no,0
C104431,7,92.31,one-year,1,credit_card,no,1
C104432,64,77.39,month-to-month,1,credit_card,yes,1
C104433,9,89.69,one-year,3,credit_card,no,1
C104434,42,84.4,two-year,2,bank_transfer,no,0
C104435,67,90.67,one-year,0,credit_card,no,0
C104436,47,110.55,two-year,3,electronic_check,no,0
C104437,68,76.35,two-year,2,bank_transfer,no,0
C104438,25,26.78,month-to-month,1,bank_transfer,no,0
C104439,23,47.08,one-year,1,credit_card,no,0
C104440,24,90.82,month-to-month,1,credit_card,no,1
C104441,26,69.41,month-to-month,0,electronic_check,no,1
C104442,49,74.86,month-to-month,3,bank_transfer,no,1
C104443,33,79.66,month-to-month,2,credit_card,no,1
C104444,53,58.26,month-to-month,0,bank_transfer,no,0
C104445,30,97.39,one-year,0,credit_card,no,0
C104446,22,92.35,month-to-month,2,bank_transfer,no,1
C104447,14,91.43,month-to-month,2,credit_card,no,1
C104448,40,91.53,month-to-month,2,electronic_check,no,0
C104449,64,109.04,month-to-month,1,credit_card,no,1
C104450,61,79.54,two-year,1,bank_transfer,no,0
C104451,18,116.71,month-to-month,1,bank_transfer,no,1
C104452,34,31.92,month-to-month,2,credit_card,no,0
C104453,51,83.2,two-year,2,credit_card,no,0
C104454,44,91.69,two-year,0,electronic_check,yes,0
C104455,5,67.72,one-year,0,electronic_check,no,1
C104456,42,48.82,one-year,3,credit_card,no,0
C104457,3,75.0,month-to-month,2,bank_transfer,no,1
C104458,9,56.47,one-year,0,electronic_check,no,1
C104459,47,110.91,month-to-month,1,credit_card,no,1
C104460,8,55.68,month-to-month,1,credit_card,no,0
C104461,25,37.57,month-to-month,4,credit_card,no,1
C104462,42,77.64,one-year,0,bank_transfer,no,0
C104463,47,59.6,month-to-month,1,bank_transfer,no,0
C104464,32,,month-to-month,1,bank_transfer,no,1
C104465,7,76.48,month-to-month,1,bank_transfer,no,1
C104466,57,73.78,one-year,1,credit_card,no,0
C104467,68,37.32,month-to-month,1,bank_transfer,no,0
C104468,64,79.76,month-to-month,2,electronic_check,no,0
C104469,54,76.74,month-to-month,0,electronic_check,no,0
C104470,29,97.36,one-year,1,electronic_check,no,0
C104471,63,56.16,month-to-month,0,credit_card,yes,0
C104472,35,44.88,two-year,0,bank_transfer,no,0
C104473,10,115.12,month-to-month,0,bank_transfer,no,1
C104474,61,76.12,month-to-month,1,electronic_check,no,0
C104475,23,22.71,month-to-month,2,bank_transfer,no,1
C104476,67,102.07,month-to-month,0,credit_card,yes,0
C104477,27,39.68,month-to-month,3,credit_card,no,0
C104478,62,98.6,month-to-month,1,credit_card,no,1
C104479,39,90.52,two-year,0,bank_transfer,no,1
C104480,34,116.88,month-to-month,1,credit_card,no,1
C104481,22,116.56,month-to-month,1,bank_transfer,no,1
C104482,60,47.44,month-to-month,2,credit_card,no,0
C104483,5,96.64,month-to-month,1,bank_transfer,no,1
C104484,34,51.69,month-to-month,1,bank_transfer,no,0
C104485,27,82.92,month-to-month,0,electronic_check,no,1
C104486,39,79.77,month-to-month,2,electronic_check,yes,1
C104487,19,25.45,month-to-month,2,credit_card,no,1
C104488,48,20.52,two-year,0,credit_card,no,0
C104489,28,25.78,one-year,1,bank_transfer,no,0
C104490,14,32.79,two-year,1,bank_transfer,no,0
C104491,14,45.77,month-to-month,1,electronic_check,no,1
C104492,50,110.7,two-year,0,credit_card,yes,0
C104493,19,71.86,month-to-month,1,bank_transfer,yes,1
C104494,22,99.69,month-to-month,3,bank_transfer,no,1
C104495,45,103.83,two-year,1,bank_transfer,no,0
C104496,24,93.49,month-to-month,3,bank_transfer,no,1
C104497,28,59.14,month-to-month,1,bank_transfer,no,1
C104498,18,106.39,two-year,0,credit_card,no,0
C104499,25,94.2,one-year,1,bank_transfer,no,0
C104500,50,94.32,month-to-month,0,bank_transfer,yes,1
C104501,38,110.16,month-to-month,2,credit_card,yes,1
C104502,71,79.87,month-to-month,2,electronic_check,no,1
C104503,55,72.86,two-year,2,bank_transfer,no,0
C104504,2,109.02,month-to-month,1,electronic_check,no,1
C104505,27,65.45,month-to-month,1,bank_transfer,no,0
C104506,21,101.16,month-to-month,0,electronic_check,no,1
C104507,42,25.38,two-year,1,credit_card,yes,0
C104508,19,20.13,one-year,0,electronic_check,no,1
C104509,69,72.83,month-to-month,1,credit_card,no,0
C104510,22,27.36,two-year,1,electronic_check,no,0
C104511,38,117.65,month-to-month,1,credit_card,yes,1
C104512,9,20.55,two-year,3,credit_card,no,0
C104513,65,91.81,month-to-month,2,bank_transfer,no,1
C104514,65,44.34,month-to-month,3,bank_transfer,no,0
C104515,57,116.76,month-to-month,1,credit_card,no,1
C104516,25,58.15,two-year,3,bank_transfer,no,0
C104517,5,22.73,two-year,4,electronic_check,no,1
C104518,51,22.69,one-year,2,credit_card,no,0
C104519,31,75.34,month-to-month,0,electronic_check,yes,1
C104520,71,118.67,month-to-month,2,electronic_check,no,1
C104521,50,117.98,month-to-month,1,electronic_check,no,1
C104522,39,53.73,month-to-month,1,electronic_check,no,1
C104523,71,68.27,month-to-month,1,credit_card,yes,0
C104524,57,30.05,one-year,1,electronic_check,no,0
C104525,33,72.22,one-year,4,bank_transfer,no,1
C104526,2,79.97,two-year,0,credit_card,no,0
C104527,7,45.11,month-to-month,0,electronic_check,no,1
C104528,32,81.21,month-to-month,0,bank_transfer,yes,0
C104529,40,109.97,month-to-month,0,electronic_check,no,0
C104530,3,20.1,month-to-month,2,bank_transfer,no,0
C104531,9,42.89,one-year,3,credit_card,no,1
C104532,51,40.99,one-year,4,electronic_check,yes,1
C104533,54,32.39,month-to-month,2,electronic_check,no,1
C104534,3,36.61,month-to-month,1,bank_transfer,no,1
C104535,37,82.59,two-year,0,bank_transfer,yes,0
C104536,6,30.27,month-to-month,2,credit_card,no,1
C104537,52,93.85,month-to-month,1,electronic_check,no,0
C104538,60,108.7,one-year,4,electronic_check,no,1
C104539,62,112.66,one-year,3,electronic_check,no,0
C104540,43,86.02,month-to-month,2,bank_transfer,no,1
C104541,45,,two-year,2,electronic_check,no,0
C104542,66,28.53,two-year,1,electronic_check,no,0
C104543,44,43.2,month-to-month,1,bank_transfer,yes,0
C104544,32,116.2,month-to-month,0,electronic_check,yes,1
C104545,54,116.23,one-year,0,credit_card,no,0
C104546,42,58.19,one-year,1,electronic_check,no,0
C104547,60,52.58,month-to-month,1,bank_transfer,yes,0
C104548,38,71.0,month-to-month,0,bank_transfer,no,0
C104549,62,49.17,one-year,2,bank_transfer,no,0
C104550,4,117.97,month-to-month,1,electronic_check,no,1
C104551,3,42.12,month-to-month,2,bank_transfer,no,1
